nom;ra_degres;ra;de_degres;de;mag;
HR  65;4.429166666666666;0.0773035414529155;57.49583333333334;1.003491597844573;6.14;
HR  66;4.385833333333333;0.07654723211038464;-19.766666666666666;-0.3449934154775458;6.45;
HR  67;4.44875;0.07764533509809775;11.333333333333334;0.1978039818926907;6.17;
HR  68;4.582083333333333;0.0799724407674235;47.77916666666667;0.8339037721924574;4.52;
HR  69;4.571666666666666;0.07979063563700743;14.0875;0.24587325837470117;6.05;
HR  70;4.675416666666667;0.08160141473595156;54.86666666666667;0.9576039829275554;6.11;
HR  71;4.659583333333333;0.08132507093771911;38.75833333333333;0.6764605292521355;5.87;
HR  72;4.674166666666666;0.08157959812030162;-8.791666666666666;-0.15344353007116812;6.46;
HR  73;4.6775;0.08163777576203476;-46.52916666666667;-0.8120871565425283;6.33;
HR  74;4.857083333333334;0.08477209621040792;-20.358333333333334;-0.35531994688517893;3.56;
HR  75;4.923333333333333;0.08592837683985415;50.94583333333333;0.8891725318389445;6.33;
HR  76;5.0216666666666665;0.08764461727098191;60.979166666666664;1.0642872334557087;6.52;
HR  77;5.017916666666666;0.08757916742403213;-77.12083333333334;-1.3460124635484603;4.23;
HR  78;5.101666666666667;0.08904088067257737;44.0375;0.7685993693470029;5.9;
HR  79;5.189583333333333;0.09057531597328906;45.670833333333334;0.7971064137962436;5.79;
HR  80;5.149583333333333;0.08987718427249132;10.854166666666666;0.18944094589355118;5.37;
HR  81;5.227083333333334;0.09122981444278694;24.65416666666667;0.4302963826687687;6.56;
HR  82;5.2804166666666665;0.09216065671051724;51.52916666666667;0.8993536191422448;5.18;
HR  83;5.1625;0.09010262263420726;-78.375;-1.3679018012505557;5.51;
HR  84;5.38;0.09389871375729493;-42.725;-0.7456919229145773;5.18;
HR  85;5.442916666666667;0.09499681674500804;-20.866666666666667;-0.36419203724948346;5.12;
HR  86;5.60625;0.0978475211899321;20.2375;0.35321100737235245;6.23;
HR  87;5.369166666666667;0.0937096364216622;-83.40416666666667;-1.4556773182154372;5.97;
HR  88;5.715833333333333;0.09976011116190922;-15.141666666666666;-0.26427193757280804;6.39;
HR  89;5.8025;0.10127272984697097;-31.541666666666668;-0.5505059348998781;6.55;
HR  90;6.008333333333334;0.10486519922399264;46.65833333333333;0.8143415401596875;7.39;
HR  91;6.065;0.10585421913345609;52.3;0.9128071987930343;5.57;
HR  93;6.197916666666667;0.10817405259756523;73.46666666666667;1.2822352237985009;5.4;
HR  94;6.12375;0.10687960006900275;-5.2875;-0.09228428419920016;6.07;
HR  96;6.276666666666666;0.10954849938351074;53.704166666666666;0.9373145303731214;5.74;
HR  97;6.350833333333333;0.1108429519120732;15.095833333333333;0.26347199499897733;5.77;
HR  98;6.437916666666666;0.1123628428023516;-80.8125;-1.4104442017679175;2.8;
HR  99;6.570833333333334;0.11468267626646074;-46.59166666666667;-0.8131779873250248;2.39;
HR 100;6.550833333333333;0.11433361041606187;-53.2;-0.9285151620609834;3.94;
HR 101;6.655833333333334;0.11616620613065592;-0.7458333333333333;-0.01301724733779104;6.19;
HR 102;6.81125;0.11887873867646377;-33.208333333333336;-0.5795947557664504;5.98;
HR 103;7.012083333333333;0.12238394159088571;30.395833333333336;0.5305073705541098;5.06;
HR 104;7.057083333333333;0.12316933975428315;49.916666666666664;0.8712101849538362;5.17;
HR 105;6.982083333333334;0.12186034281528742;-33.108333333333334;-0.5778494265144559;4.81;
HR 106;7.0529166666666665;0.12309661770211673;22.675;0.39575340788971425;6.06;
HR 107;7.08375;0.12363476088814833;12.845833333333333;0.22420208682910492;6.04;
HR 108;7.087916666666667;0.12370748294031475;-25.025;-0.43676864531158094;6.43;
HR 109;7.11;0.12409290981679684;-52.725;-0.9202248481140103;5.43;
HR 110;7.235833333333333;0.12628911579222302;49.5;0.8639379797371931;6.26;
HR 111;7.179583333333333;0.1253073680879762;-57.99166666666667;-1.0121455220523783;6.26;
HR 112;7.729166666666667;0.13489940676872839;77.29166666666667;1.348994067687284;6.21;
HR 113;7.582916666666667;0.13234686273768667;73.65833333333333;1.2855804381981566;5.94;
HR 114;7.5304166666666665;0.13143056488038965;40.275;0.7029313562407162;5.23;
HR 115;7.46625;0.13031064527702663;-26.9625;-0.4705843995689711;6.14;
HR 116;7.45375;0.13009247912052735;-33.75;-0.5890486225480862;6.57;
HR 117;7.51;0.13107422682477415;-17.358333333333334;-0.3029600693253491;5.72;
HR 118;7.5945833333333335;0.1325504844837527;-34.81666666666666;-0.6076654679026924;5.19;
HR 119;7.615833333333334;0.1329213669498015;-54.09166666666667;-0.9440776812245995;6.19;
HR 120;7.60875;0.13279773946111853;-51.225;-0.8940449093340953;5.69;
HR 121;7.855416666666667;0.13710288494937123;73.79166666666667;1.2879075438674825;6.18;
HR 122;7.8566666666666665;0.13712470156502116;41.725;0.728238630394634;5.87;
HR 123;7.943333333333333;0.1386373202500829;61.833333333333336;1.079195254149827;4.73;
HR 124;7.921666666666667;0.13825916557881748;64.59166666666667;1.127337252684004;5.6;
HR 125;7.854166666666667;0.1370810683337213;-60.05416666666667;-1.0481429378747613;4.77;
HR 126;7.88625;0.13764102813540283;-76.37083333333334;-1.3329224941585027;4.37;
HR 127;7.89;0.13770647798235258;-76.4875;-1.3349587116191628;4.54;
HR 128;8.111666666666666;0.1415752911576067;50.420833333333334;0.8800095532659743;6.7;
HR 129;8.330416666666666;0.14539319889634428;84.725;1.4787302087521956;6.42;
HR 130;8.25;0.1439896632895322;75.975;1.3260138992026917;4.16;
HR 131;8.147916666666667;0.14220797301145466;24.416666666666668;0.42615122569528213;5.38;
HR 132;8.099166666666667;0.14135712500110742;20.333333333333336;0.3548836145721804;5.67;
HR 133;8.14375;0.14213525095928822;35.708333333333336;0.6232279870663086;6.67;
HR 134;8.204583333333334;0.14319699292091811;32.204166666666666;0.5620687411943406;6.3;
HR 135;8.293333333333333;0.14474597263206307;67.425;1.1767882481571768;5.93;
HR 136;8.1825;0.142811566044436;-63.46666666666667;-1.1077022985990679;5.09;
HR 137;8.60375;0.1501637655184621;77.25416666666666;1.348339569217786;6.48;
HR 138;8.42125;0.1469785396335725;-37.375;-0.6523168079328807;5.55;
HR 139;8.347083333333334;0.14568408710501002;-74.99166666666666;-1.3088514948914143;6.13;
HR 140;8.615833333333335;0.1503746594697448;-57.59583333333333;-1.0052369270965673;5.57;
HR 141;8.730416666666668;0.15237451590432163;18.566666666666666;0.3240494644536138;6.4;
HR 142;8.812083333333334;0.15379986812678365;-11.891666666666667;-0.20754873688299236;5.2;
HR 143;8.886666666666668;0.1551015928605628;-7.583333333333333;-0.13235413494290332;5.93;
HR 144;9.034583333333334;0.15768322571247104;56.52916666666667;0.9866200817419613;5.08;
HR 145;8.977916666666665;0.15669420580300755;16.1;0.28099800957108706;6.41;
HR 146;9.11375;0.1590649447036332;64.89166666666667;1.132573240439987;5.79;
HR 147;8.92125;0.15570518589354412;-48.0125;-0.8379762071137775;5.51;
HR 148;8.889166666666666;0.1551452260918626;-66.32916666666667;-1.1576623484374056;6.06;
HR 149;9.083333333333334;0.15853407372281828;30.820833333333333;0.5379250198750857;6.5;
HR 150;9.0125;0.15729779883598893;-28.604166666666664;-0.49923688812254463;6.45;
HR 151;9.02875;0.15758141483943805;-34.6375;-0.6045384196595359;6.06;
HR 152;9.194166666666666;0.1604684803104453;51.329166666666666;0.8958629606382561;5.13;
HR 153;9.242916666666666;0.16131932832079254;66.45416666666667;1.1598440100023983;3.66;
HR 154;9.220416666666667;0.16092662923909384;43.791666666666664;0.7643087682691835;4.36;
HR 155;9.197083333333333;0.1605193857469618;18.475;0.3224495793059524;5.89;
HR 156;9.28;0.16196655458507378;24.2125;0.422587845139127;6.47;
HR 157;9.337916666666667;0.16297739111018716;40.99166666666667;0.7154395492133423;5.48;
HR 158;9.947083333333333;0.1736093551369193;89.40833333333333;1.5604697953872635;6.4;
HR 159;9.33625;0.16294830228932058;-35.50833333333333;-0.6197373285623199;5.57;
HR 160;9.155833333333334;0.15979943743051417;-66.87083333333334;-1.1671162152190415;6.42;
HR 161;9.377083333333333;0.1636609784005516;5.029166666666667;0.08777551696488149;6.39;
HR 162;9.325416666666667;0.1627592249536879;-59.9125;-1.0456703881011027;6.41;
HR 163;9.63875;0.16822792327660344;33.675;0.5877396256090904;4.37;
HR 164;9.79125;0.1708895503858948;54.31666666666666;0.9480046720415866;5.43;
HR 165;9.832083333333333;0.1716022264971258;42.9125;0.7489644152620667;3.27;
HR 166;9.840833333333334;0.17175494280667533;24.758333333333333;0.4321144339729294;5.87;
HR 167;9.981666666666667;0.17421294816990068;27.575;0.48127454123743635;5.36;
HR 168;10.127083333333333;0.17675094779050907;64.05833333333334;1.118028830006701;2.23;
HR 169;9.67;0.16877333866785166;-75.05833333333334;-1.3100150477260772;6.85;
HR 170;9.99125;0.17438020888988345;-47.425;-0.8277223977583107;6.69;
HR 171;9.966666666666667;0.17395114878210152;-55.95;-0.9765117164908275;6.01;
HR 172;10.119166666666667;0.17661277589139288;-23.754166666666666;-0.4145884194008197;6.49;
HR 173;10.137083333333333;0.17692548071570852;-35.06666666666666;-0.6120287910326782;6.14;
HR 174;10.176666666666666;0.17761634021128958;-9.279166666666667;-0.1619520101746405;5.91;
HR 175;10.28;0.17941984710501707;45.87916666666666;0.8007425164045651;5.33;
HR 176;10.11;0.1764527873766267;-65.81666666666666;-1.1487175360209345;5.89;
HR 177;10.514166666666666;0.18350682643677046;68.2125;1.1905327160166321;5.83;
HR 178;10.4;0.18151424220741028;33.4375;0.5835944686356039;6.04;
HR 179;10.51625;0.18354318746285367;57.6875;1.0068368122442288;4.8;
HR 180;10.331666666666667;0.18032160055188082;-47.275;-0.8251044038803192;4.59;
HR 181;10.629583333333333;0.18552122728178058;69.3;1.2095131716320704;6.17;
HR 183;10.443333333333333;0.18227055154994115;-63.525;-1.108720407329398;5.7;
HR 184;10.867083333333333;0.18966638425526713;47.37083333333333;0.8267770110801471;4.94;
HR 185;10.67875;0.18637934749734447;-44.95;-0.7845254987714512;6.06;
HR 186;10.674166666666666;0.18629935323996138;-63.9375;-1.1159198904938745;5.98;
HR 187;10.618333333333334;0.18532487774093123;-72.02083333333333;-1.2570006716967494;5.39;
HR 188;10.8975;0.19019725523608208;-31.8;-0.5550147021341968;2.04;
HR 189;11.11;0.19390607989657;59.9625;1.0465430527270998;5.67;
HR 190;10.959166666666667;0.19127354160814522;-12.175;-0.21249383643030964;6.02;
HR 191;10.838333333333333;0.18916460209531874;-63.94583333333333;-1.1160653345982072;4.36;
HR 192;11.4125;0.19918570088385285;88.82083333333333;1.5502159860317966;5.66;
HR 193;11.18125;0.195149626988616;52.266666666666666;0.9122254223757029;4.54;
HR 194;11.0475;0.19281524911407355;-19.141666666666666;-0.3340851076525812;4.76;
HR 195;11.050416666666667;0.19286615455059006;-44.325;-0.7736171909464866;5.9;
HR 196;11.321666666666667;0.1976003601466247;58.325;1.0179632862256927;5.42;
HR 197;11.185;0.19521507683556577;-22.091666666666665;-0.38557232058641394;5.24;
HR 198;11.237916666666667;0.19613864689807944;-52.15;-0.9101892049150428;5.94;
HR 199;11.134583333333333;0.19433514000435195;-69.46666666666667;-1.2124220537187276;6.07;
HR 200;11.6625;0.20354902401383868;73.875;1.2893619849108109;6.33;
HR 201;11.350416666666666;0.19810214230657303;-13.4375;-0.23452861823673804;6.15;
HR 202;11.25;0.19634954084936207;-63.725;-1.1122110658333866;6.15;
HR 203;11.369583333333333;0.19843666374653862;-25.2125;-0.4400411376590703;6.15;
HR 204;11.562916666666666;0.201810966967061;59.579166666666666;1.0398526239277883;6.52;
HR 205;11.545416666666666;0.20150553434796198;56.920833333333334;0.9934559546456057;6.05;
HR 206;11.42375;0.19938205042470222;-22.3625;-0.390299253977232;6.47;
HR 207;11.676666666666666;0.20379627899120453;67.61666666666667;1.1801334625568327;6.39;
HR 208;11.942083333333333;0.20842867371420615;86.7125;1.5134186276355832;5.41;
HR 209;11.44;0.19966566642815128;-55.275;-0.9647307440398656;5.8;
HR 210;11.549166666666666;0.20157098419491176;-29.829166666666666;-0.5206171714594752;5.5;
HR 211;11.6375;0.2031126917008401;22.133333333333333;0.3862995411080783;5.38;
HR 212;12.037916666666666;0.21010128091403404;82.125;1.4333516482003432;5.87;
HR 213;11.75625;0.20518527018758337;25.608333333333334;0.44694973261488125;5.5;
HR 214;11.806666666666667;0.2060652070187972;27.683333333333334;0.48316531459376355;6.13;
HR 215;11.834583333333333;0.20655244476831225;28.008333333333333;0.4888376346627451;4.06;
HR 216;11.848333333333333;0.20679242754046148;17.1125;0.29866946824752966;5.99;
HR 217;11.978333333333333;0.2090613555680541;33.87916666666666;0.5913030061652454;6.54;
HR 218;11.930416666666666;0.20822505196814015;-18.920833333333334;-0.33023083888776045;5.7;
HR 219;12.275;0.21423916568230394;69.2375;1.2084223408495738;3.44;
HR 220;12.004583333333333;0.20951950449670262;-31.8375;-0.5556692006036946;5.57;
HR 221;12.0725;0.21070487394701543;11.5;0.2007128639793479;5.93;
HR 222;12.095833333333333;0.21111211743914746;9.208333333333332;0.16071573528781116;5.75;
HR 223;12.20875;0.21308288505285772;64.525;1.1261736998493412;4.89;
HR 224;12.170833333333333;0.21242111437814318;15.775;0.2753256895021055;4.43;
HR 225;12.244583333333333;0.213708294701489;30.108333333333334;0.5254895489546261;5.07;
HR 226;12.453333333333333;0.21735166951502716;42.18333333333333;0.7362380561329412;4.53;
HR 227;12.356666666666667;0.215664517904766;-21.420833333333334;-0.3738640701876187;5.59;
HR 228;12.307916666666667;0.21481366989441877;-26.045833333333334;-0.4545855480923564;5.9;
HR 229;12.23625;0.21356285059715616;-56.46666666666667;-0.9855292509594648;6.27;
HR 230;12.47;0.2176425577236929;37.6625;0.6573346295323644;7.0;
HR 231;12.471666666666666;0.21767164654455945;37.65416666666667;0.6571891854280315;7.1;
HR 232;12.389166666666666;0.21623174991166413;-28.425;-0.49610983987938817;6.28;
HR 233;12.681666666666667;0.22133683797374756;67.7125;1.1818060697566606;5.39;
HR 234;12.57625;0.21949697005393687;45.03333333333333;0.7859799398147798;6.15;
HR 235;12.531666666666666;0.21871884409575607;-19.666666666666664;-0.3432480862255514;5.19;
HR 236;12.1475;0.2120138708860112;-87.85;-1.5332717478770184;5.07;
HR 237;12.818333333333333;0.22372212128480648;73.0875;1.2756175170513557;6.07;
HR 238;12.739166666666666;0.2223404022936443;58.62083333333334;1.0231265519295094;6.39;
HR 239;12.515416666666667;0.21843522809230698;-48.920833333333334;-0.8538296144860593;6.48;
HR 240;13.72125;0.23948098998927195;93.60833333333333;1.6337736239710254;5.62;
HR 241;12.890416666666667;0.22498021278728572;59.56666666666666;1.0396344577712888;6.21;
HR 242;12.671666666666667;0.22116230504854814;-64.80416666666667;-1.1310460773444921;5.22;
HR 243;12.82625;0.2238602931839227;8.775;0.15315264186250244;6.37;
HR 244;13.267083333333334;0.23155428630313105;62.8625;1.0971576010349353;4.82;
HR 245;12.967083333333333;0.22631829854714805;-53.6375;-0.9361509775384586;6.9;
HR 246;13.2225;0.23077616034495022;46.229166666666664;0.8068511687865452;6.69;
HR 247;13.169166666666667;0.22984531807721992;-24.0875;-0.4204061835741341;5.46;
HR 248;13.252083333333333;0.23129248691533189;-3.1625;-0.05519603759432067;4.77;
HR 249;13.3675;0.233306887760342;43.270833333333336;0.7552185117483797;6.06;
HR 250;13.448333333333334;0.23471769557237077;62.3375;1.0879946224619652;6.27;
HR 251;13.301666666666666;0.2321578793361124;-35.65416666666667;-0.622282600388145;6.46;
HR 252;13.10125;0.2286599486269071;-76.56666666666666;-1.3363404306103248;6.22;
HR 253;13.750416666666666;0.23999004435443694;72.59166666666667;1.2669635928435505;4.83;
HR 254;13.646666666666667;0.23817926525549282;21.825;0.3809181092477624;5.74;
HR 255;13.573333333333334;0.23689935713736368;-19.1125;-0.33357605328741624;6.16;
HR 256;13.771666666666667;0.24036092682048574;58.17916666666667;1.0154180143998677;6.27;
HR 257;13.407916666666667;0.23401229166635637;-75.07083333333333;-1.3102332138825763;5.7;
HR 258;13.741666666666667;0.23983732804488747;32.425;0.5659230099591613;5.47;
HR 259;13.81125;0.24105178631606683;32.354166666666664;0.564686735072332;6.2;
HR 260;14.05375;0.2452842097521531;71.95;1.2557643968099201;6.21;
HR 261;14.231666666666667;0.24838944137965968;79.64166666666667;1.3900093051091507;6.37;
HR 262;13.99375;0.2442370122009565;30.141666666666666;0.5260713253719574;6.09;
HR 263;13.926666666666666;0.24306618716107695;-12.208333333333332;-0.21307561284764104;5.85;
HR 264;14.177083333333334;0.24743678249627943;70.75;1.2348204457859882;2.47;
HR 265;14.165833333333333;0.24724043295543008;61.71666666666667;1.077159036689167;4.63;
HR 266;14.19625;0.247771303936245;65.44166666666666;1.1421725513259557;5.55;
HR 267;14.00625;0.24445517835745578;-15.0;-0.2617993877991494;5.31;
HR 268;13.98125;0.2440188460444572;-38.63333333333333;-0.6742788676871426;6.1;
HR 269;14.188333333333333;0.24763313203712878;45.49166666666667;0.7939793655530871;3.87;
HR 270;13.75125;0.24000458876487024;-76.90416666666667;-1.342230916835806;5.45;
HR 271;14.301666666666666;0.2496111718560557;29.2625;0.5107269723648407;4.42;
HR 272;14.415416666666667;0.2515964838801993;57.59583333333333;1.0052369270965673;6.12;
HR 273;14.629583333333333;0.2553343973615538;71.28333333333333;1.2441288684632912;5.97;
HR 274;14.459166666666667;0.25236006542794676;42.88333333333333;0.7484553608969017;5.42;
HR 275;14.559166666666666;0.2541053946799411;47.2625;0.8248862377238201;5.98;
HR 276;14.477083333333333;0.2526727702522624;23.4375;0.40906154343617096;6.32;
HR 277;14.57875;0.2544471883251233;27.066666666666666;0.4724024508731319;6.37;
HR 278;15.129166666666666;0.26405377141630876;84.74583333333334;1.4790938190130278;6.39;
HR 279;14.682916666666667;0.2562652396292841;-16.7;-0.291469985083053;5.61;
HR 280;14.651666666666667;0.25571982423803585;-34.3625;-0.5997387642165515;4.31;
HR 281;14.593333333333334;0.2547017155077058;-70.44583333333333;-1.2295117359778387;6.23;
HR 282;15.014166666666666;0.2620466427765153;54.666666666666664;0.9541133244235668;6.84;
HR 283;15.015;0.2620611871869486;54.7;0.9546951008408983;6.04;
HR 284;14.957083333333333;0.2610503506618352;13.245833333333334;0.23118340383708225;6.11;
HR 285;17.18625;0.2999566485708755;89.85416666666667;1.5682510549690716;4.25;
HR 286;23.46;0.4094542425178697;89.23333333333333;1.5574154691962734;6.46;
HR 287;15.576666666666666;0.2718641198189834;51.525;0.8992808970900783;6.47;
HR 288;15.32625;0.26749352448378094;-51.75;-0.9032078879070655;5.59;
HR 289;15.75625;0.27499844026735654;52.641666666666666;0.9187704070706816;6.45;
HR 290;15.72625;0.27447484149175827;46.175;0.8059057821083816;5.98;
HR 291;15.704583333333334;0.2740966868204928;43.06666666666666;0.7516551311922245;5.5;
HR 292;15.904166666666667;0.2775800731192648;62.125;1.0842857978014773;5.92;
HR 293;15.61;0.2724458962363148;-39.27916666666667;-0.6855507857729394;5.5;
HR 294;15.735833333333334;0.27464210221174107;20.35;0.3551745027808461;4.28;
HR 295;15.5075;0.27065693375302063;-57.0375;-0.9954921721062657;6.11;
HR 296;15.760833333333334;0.2750784345247396;-16.55;-0.28885199120506155;5.43;
HR 297;16.081666666666667;0.28067803254155477;69.70416666666667;1.216567210692214;5.84;
HR 298;16.01;0.2794272132442922;59.53333333333333;1.0390526813539576;5.99;
HR 299;15.705;0.27410395902570944;-51.9625;-0.9069167125675535;5.36;
HR 300;15.823333333333334;0.27616926530723607;-36.8875;-0.6438083278294083;6.29;
HR 301;15.954166666666667;0.278452737745262;6.5;0.11344640137963143;6.04;
HR 302;16.195;0.2826560723604817;51.15;0.8927359123950995;6.54;
HR 303;16.115000000000002;0.28125980895888625;38.87916666666666;0.6785694687649619;6.19;
HR 304;15.67875;0.27364581009706096;-71.84166666666667;-1.253873623453593;6.21;
HR 305;16.151666666666667;0.2818997630179508;53.86666666666667;0.9401506904076122;6.72;
HR 306;19.05625;0.3325943055831694;89.17916666666666;1.5564700825181097;6.25;
HR 307;16.219166666666666;0.283077860263047;14.845833333333333;0.2591086718689915;6.0;
HR 308;16.2725;0.2840087025307773;28.191666666666666;0.4920374049580681;5.68;
HR 309;16.595;0.28963738936845895;73.425;1.2815080032768364;6.54;
HR 310;16.420416666666668;0.2865903353826856;28.1;0.4904375198104066;5.34;
HR 311;16.42375;0.2866485130244187;27.979166666666668;0.48832858029758014;5.56;
HR 312;17.30125;0.3019637772106689;80.175;1.3993177277864537;6.29;
HR 313;16.455;0.2871939284156669;17.625;0.3076142806640006;6.35;
HR 314;16.464166666666667;0.2873539169304331;17.641666666666666;0.3079051688726663;7.25;
HR 315;16.403333333333332;0.28629217496880316;-23.6875;-0.4134248665661568;6.12;
HR 316;16.750833333333333;0.29235719411948347;70.025;1.2221668087090294;6.43;
HR 317;16.52125;0.28835020904511316;-21.59166666666667;-0.37684567432644234;5.58;
HR 318;16.789583333333333;0.2930335092046313;60.475;1.0554878651435708;6.38;
HR 319;16.64;0.29042278753185646;26.34166666666667;0.459748813796173;6.12;
HR 320;16.532083333333333;0.2885392863807459;-37.8875;-0.6612616203493517;6.14;
HR 321;17.068333333333335;0.2978986144945655;67.80416666666667;1.183405954904322;5.17;
HR 322;16.520833333333332;0.2883429368398965;-56.77916666666667;-0.990983404871947;3.31;
HR 323;16.610416666666666;0.28990646096147477;-44.9125;-0.7838710003019533;6.61;
HR 324;17.00375;0.29677142268598583;57.12916666666666;0.9970920572539271;5.03;
HR 325;16.804583333333333;0.2932953085924304;-37.94583333333333;-0.6622797290796816;6.37;
HR 326;17.13875;0.2991276171761782;61.954166666666666;1.0813041936626535;5.79;
HR 327;17.005416666666665;0.2968005115068524;32.18333333333333;0.5617051309335084;6.25;
HR 328;16.988333333333333;0.29650235109297;31.0875;0.5425792312137372;5.55;
HR 329;16.9425;0.29570240851913926;-20.78333333333333;-0.3627375962061548;5.82;
HR 330;17.0925;0.2983204023971308;14.745833333333334;0.25736334261699717;5.52;
HR 331;16.949583333333333;0.2958260360078222;-48.30416666666667;-0.8430667507654276;5.21;
HR 332;16.827916666666667;0.2937025520845625;-72.62916666666666;-1.2676180913130481;5.37;
